,Base Infectivity,Circumcision Reduced Acquire,Infmrl Condoms Max,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Dur Het,Male To Female Old,Male To Female Young,Max Infmrl F LOW,Max Infmrl F MED,Max Infmrl M LOW,Max Infmrl M MED,Max Mrtl F ME,Max Mrtl M ME,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,Pr Ex Infmrl Fem LOW,Pr Ex Infmrl Fem MED,Pr Ex Infmrl Male LOW,Pr Ex Infmrl Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,Risk Assortivity,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: LOW Risk,Trns Condom Max,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,iteration_number,likelihood,run_number,sim_id
48,0.002817235846868028,0.5742555946190261,0.39639175961874373,0.002459318107845088,1992.39691131911,3.188035313334058,0.6591284768076275,1.1086182676031766,5.1658294624585235,1.872220753570938,0.8234137078856655,1.6989387464597638,1.0227157311611712,1.2446878609508774,0.9664367315853641,1.041635572499471,2.7297738938065015,1.7267911839849337,2.948717349558954,0.062171137774793606,1999.3243414310393,1.0638410733887538,0.0008987196761227013,0.12199725360294841,0.3594300169416812,0.5249054512254739,0.46412819362483443,0.24677844150325298,0.7664993540070335,0.39313583965962856,0.6871471216757277,0.6385342122396821,1990.0,0.1151599188860678,14.206750251234856,0.10123594006704795,21.0,0.805155755721325,0.2645983357679909,1999.126935671293,2.2812707028465558,0.00027492896119484563,12,88.15907792530325,50027,Simulation_JMFR2CQ9
49,0.002764239993017775,0.5576214757505622,0.4285267161118744,0.002258578785096588,1993.2654836127897,3.0927712601967903,0.6995973970919497,1.2165612116803604,5.490497376828014,1.856577127385805,0.9137194392830272,1.7688533517745062,1.1610703637463573,1.1470204859963848,1.1566496101755266,1.3080125064420118,2.878298417271754,1.8588111245070738,3.223866631200722,0.0856484390121385,2002.1965951802733,1.1054629974355998,0.001,0.0669801719980097,0.4028329907681064,0.5191809362317317,0.40592940519728016,0.25,0.7671113143674454,0.3711195620757293,0.7686121424658418,0.6508387945795855,1990.0,0.1,14.0,0.06912112134664486,20.14661087448617,0.7967141193307279,0.40537305686769276,1999.439710619326,1.9459225920260474,0.00029289088018025563,14,88.15196200154692,27345,Simulation_B85V31I3
50,0.002776049999051693,0.5591536769124688,0.4378890667127693,0.0025093810593893214,1993.5559324169776,3.281524379567052,0.6856575999398794,1.5238264772236532,5.3842488511334965,1.8477908923431783,1.0206188921948427,1.800185475399308,1.000392887921349,1.0964618137741553,1.1087482883150561,1.2502300709530947,2.718897832807824,1.8170567665942747,3.256030235067184,0.06176494494169234,2000.9358237530244,1.326482756311802,0.0009867524512591089,0.06848320450768436,0.43491180870933577,0.48910932279268815,0.4758392865114163,0.25,0.8365057510033584,0.3445393448850169,0.8,0.6685841487206567,1989.6740456983907,0.14138662926843454,14.041082143729389,0.07504366777236711,20.720204982933,0.82,0.34093977130386166,1999.5594170177571,1.9746272293208367,0.0003117607951947495,14,88.15025863460785,21147,Simulation_909TRMX2
51,0.0025533371611311355,0.4674873171730939,0.42444907181520475,0.0012535892961824074,1993.110841616496,3.1365190120277036,0.6943692731679367,1.587637078546696,5.3914358670347005,1.5419324065181135,0.9,1.5904235714706467,0.9,0.9539101600466627,0.9,1.3618814597889102,3.0,1.662222266574826,2.906016976853517,0.1,1999.9046849281922,1.9321325511848615,0.0009969978761025225,0.07869770893323473,0.4927692056434495,0.5990753118559253,0.4650657707614679,0.232633596016725,0.7253850224401343,0.34215343957828326,0.7941545274413334,0.6957802180333988,1988.8042280640814,0.150792279046503,14.06030546823972,0.10209873068347053,21.0,0.8,0.2711829840882342,1997.099176870574,2.648912282952291,0.0005368036186576819,7,88.15007787606677,8333,Simulation_KMZJBJAJ
52,0.0027846053608553667,0.5727813030500801,0.4291904506157842,0.002127136093952066,1992.8859475828428,3.3330112032045207,0.7180420275213565,1.5156679980005408,5.510271156805904,1.8094722138275257,0.9414114471663566,1.8159407156802603,1.008796074721635,1.1230342013324186,1.1021089170622151,1.2019229230583786,2.8247414662079824,1.8374993998459703,3.2480560677331063,0.10566247985944882,2001.5928067000739,1.0968774689919667,0.0009230428049500627,0.09563576540122778,0.3603630756099793,0.4886143794157084,0.4876184065049347,0.2412951661599178,0.7916163364106018,0.34826110581588315,0.7833107682218746,0.657116433019893,1990.0,0.16628419174564413,14.0,0.0895774476676857,20.192333152273058,0.8197771885534987,0.4030564203631893,1998.220775351905,2.1969937997121423,0.0003246161275758798,14,88.14594250236998,11443,Simulation_D1RS21IL
53,0.0028101290698081057,0.5744032621162943,0.3988668154001739,0.002345117842967714,1993.2720091545505,3.152851295136931,0.6997727660623557,1.0,5.189424671611937,1.8120976637875597,0.9479654399572865,1.7342316925883352,1.1334575086135295,1.1252295420598004,1.0708269625625904,1.189739539815806,2.759626956351917,1.750710494693089,3.0158365366224245,0.07429119420057828,2000.5507220717202,1.1160144186511871,0.0009407371305856753,0.09641357588121985,0.3921756090238741,0.4924582976988644,0.45727216277243327,0.23789528908517477,0.7931308171656481,0.375457940273056,0.8,0.6790749513581543,1990.0,0.13508856885560452,14.0,0.08580230665840316,21.0,0.82,0.31568866839455656,1999.647239788206,2.0312936508034327,0.0004052171056932196,13,88.14404965805349,32755,Simulation_1HXS1G30
54,0.0029586547364509595,0.5817771950281192,0.42765763758725545,0.001899143934926564,1993.5341545121626,3.2415305254283924,0.7739370857701272,1.2096204661955274,4.854276253366748,1.8635399068592116,1.1006336076217893,1.8374046048091714,1.1820311828434173,1.050510246135472,1.2341713166057444,1.3310480316047784,2.8648802131638202,1.8387116258974745,3.1799544868640464,0.07167067004083108,2000.7965790878766,1.0751104123105784,0.0009265054012542619,0.04212316000821449,0.40159086195731286,0.47948872834224315,0.49267208442416277,0.25,0.8397377936749604,0.34484155855111653,0.8,0.7072878209052583,1990.0,0.11181826628490102,14.0,0.06709055167226798,20.732964741482075,0.8020899619372874,0.398587262045641,1998.3621921789124,1.838467109834627,0.0003520925289065465,14,88.1435956696266,47739,Simulation_21FO6PCE
55,0.0028125423516700003,0.5687505313079736,0.4393241429533114,0.002594561342928013,1992.8692467591693,3.0877849740592636,0.7193998580996555,1.4410611453695341,5.335966430642388,1.9739869780387227,0.878414216887123,1.8352798249626168,1.0693220426448033,1.1497492559610665,1.0910163556456223,1.310056012007035,2.6127555776017357,1.8120492230343217,3.205466637593301,0.061004155596131315,2000.1096102919767,1.0,0.0009597953701069514,0.08723701035071549,0.4119409897144657,0.5291945057788845,0.43061483968166375,0.25,0.8554957525092037,0.3678375164683966,0.7579786454728316,0.7153242049154738,1990.0,0.15973777942230996,14.0,0.07182214574822052,20.541693059492268,0.7950074287687006,0.3615171823598593,1998.3751314673038,2.160561967080344,0.00026889537617341534,14,88.1428395873965,32133,Simulation_R19UWTI4
56,0.00279979826018904,0.517358261331488,0.44002515914628887,0.0027069879954631335,1992.697868314092,3.164176098771686,0.8458436393503517,1.0,5.275688047602813,1.9245914162936215,0.8870838845094172,1.785545984401826,1.1316093494513118,1.050140348750735,1.1869949239547017,1.2414285664203362,2.921333010391587,1.8009467757559774,3.470987511197022,0.05,2000.8679489520887,1.1011745916812514,0.001,0.06002519193386075,0.4323523276262621,0.4433811437769312,0.46484047668551776,0.24798504763592263,0.8085453627220978,0.3379883980999017,0.8,0.674945057928975,1988.5430012619904,0.163853141562948,14.0,0.07941877160651616,20.53543082263031,0.7962440468504142,0.38814011526461795,1999.1197346371875,2.1987731022391275,0.00029666639650134034,14,88.14193186878308,38089,Simulation_KLC2YRAK
57,0.0026909699892981686,0.5426045010212901,0.44550007825503474,0.002307902598182381,1992.1573849409622,3.435719432693354,0.7542546793343201,1.1198313124928676,5.0598507460007,1.8575329305685127,0.9147404550381396,1.773062395152858,1.0636680705575265,1.1045862748630988,1.209729044709938,1.2102574287693482,2.708866366975893,1.7263108336866095,3.109817535950696,0.07347593225919252,2001.0366956281841,1.057084401863954,0.0009726343560225517,0.06547114281604381,0.37625358312786106,0.5083134444045689,0.46459098913941027,0.22918601553957418,0.7744718546830802,0.4286056940943087,0.7892265042343539,0.6855246817462317,1988.887259382313,0.13258406575136295,14.485399611114891,0.08150761547401386,20.437541552008003,0.8127882337426786,0.3456953848189126,1999.1646494684803,1.6460084014930645,0.0003273823795260049,15,88.13833289390934,13801,Simulation_OPKL9E3O
58,0.0028031633368331248,0.5718755112746621,0.3794330466702026,0.0027477816617869277,1992.5451834266132,3.1608575668911376,0.6933684287754812,1.0,5.433540012250203,1.7585133772599448,0.9748044698456907,1.778280729662891,1.0713325805411218,1.1062145124008627,1.0432336655336156,1.2420301924318258,2.6897682561377123,1.7172987464547176,3.102852132700635,0.07923074311406682,1999.4452449466255,1.2970764610116994,0.0009256953353317282,0.09249002841490613,0.3568884893915478,0.5406704190258821,0.46026900361812756,0.25,0.749316022688963,0.3748696983104583,0.7474817882973379,0.6837520441805702,1989.8343621591016,0.11463673636403593,14.279538395812141,0.09079025957314266,20.917845046496826,0.82,0.24557561181063806,2000.0,2.6984102122281253,0.00022811260636240298,12,88.13726880020664,63994,Simulation_3G2W5ASE
59,0.0026982800990290826,0.5581245509721162,0.4401342495383364,0.0025521406249277914,1993.0658533731246,3.2379376178265646,0.7740801218555362,1.4440235535656039,5.091407489985384,1.905190967358976,0.9117798596329656,1.7651003444112021,1.0480666301253023,1.1995161877694285,1.1384697091594334,1.2878681583576197,2.8361451576180152,1.732044886802144,3.088464684187442,0.0683357257685754,2001.6372234909484,1.0,0.001,0.037171929741431006,0.34944925852071235,0.4987299550644098,0.5067394279726005,0.23430845634826836,0.7612591490489703,0.34627643388967627,0.7819035720097851,0.6849349882009417,1989.5565876586118,0.13108082117667005,14.0,0.07717133324645756,20.063106937892996,0.8165323330058316,0.37487787205260226,1998.9881789866781,1.9962207243115935,0.0003172313587833032,15,88.13667424899728,47133,Simulation_FRWCML4I
60,0.002766165842897059,0.5537550917399584,0.41775412027869874,0.0023990411414265963,1993.0274790370927,3.2711230725258065,0.8255502278068194,1.3394992929731548,5.028429571725997,1.8187548621823475,0.8321991548330266,1.715719031837354,1.0774212736645845,1.2816259317507368,1.2563350939717575,1.2770578666693473,2.942617189771533,1.7492566641569645,3.3107640463492607,0.06335700623372323,2000.8217958613704,1.0,0.001,0.024872725817618735,0.36780650368498935,0.5011793485691848,0.4580493438900187,0.23781277337693746,0.8042572340558527,0.3475429522403076,0.7822400879588853,0.6849251324496168,1989.549165594637,0.1230816445535318,14.0,0.07269540277709564,19.812901185512406,0.82,0.28812652631744307,1999.0369271178133,2.159624373642119,0.0002765592810571908,15,88.13386228281531,13902,Simulation_G8RS97FV
